solver,metric,snr,value
TENET,AvgT,0.600000,6.270000
TENET,FDR,0.700000,0.048328
TENET,TPR,0.700000,0.492000
TENET,AvgL,0.700000,5.540000
TENET,AvgT,0.700000,6.380000
TENET,FDR,0.800000,0.050240
TENET,TPR,0.800000,0.591000
TENET,AvgL,0.800000,5.575000
TENET,AvgT,0.800000,6.975000
TENET,FDR,0.900000,0.047730
TENET,TPR,0.900000,0.681000
TENET,AvgL,0.900000,4.855000
TENET,AvgT,0.900000,6.845000
TENET,FDR,1.000000,0.055278
TENET,TPR,1.000000,0.751000
TENET,AvgL,1.000000,4.060000
TENET,AvgT,1.000000,6.390000
TENET,FDR,1.100000,0.041034
TENET,TPR,1.100000,0.799000
TENET,AvgL,1.100000,3.870000
TENET,AvgT,1.100000,6.530000
TENET,FDR,1.200000,0.060029
TENET,TPR,1.200000,0.832000
TENET,AvgL,1.200000,3.770000
TENET,AvgT,1.200000,6.390000
TENET,FDR,1.300000,0.041196
TENET,TPR,1.300000,0.868500
TENET,AvgL,1.300000,3.365000
TENET,AvgT,1.300000,6.155000
TENET,FDR,1.400000,0.043361
TENET,TPR,1.400000,0.906500
TENET,AvgL,1.400000,2.885000
TENET,AvgT,1.400000,5.820000
TENET,FDR,1.500000,0.049498
TENET,TPR,1.500000,0.909500
TENET,AvgL,1.500000,2.745000
TENET,AvgT,1.500000,5.255000
TENET,FDR,1.600000,0.053094
TENET,TPR,1.600000,0.932000
TENET,AvgL,1.600000,2.740000
TENET,AvgT,1.600000,5.705000
TENET,FDR,1.700000,0.044759
TENET,TPR,1.700000,0.946500
TENET,AvgL,1.700000,2.215000
TENET,AvgT,1.700000,5.140000
TENET,FDR,1.800000,0.047689
TENET,TPR,1.800000,0.955500
TENET,AvgL,1.800000,2.255000
TENET,AvgT,1.800000,5.280000
TENET,FDR,1.900000,0.035186
TENET,TPR,1.900000,0.964000
TENET,AvgL,1.900000,2.240000
TENET,AvgT,1.900000,5.040000
TENET,FDR,2.000000,0.035212
TENET,TPR,2.000000,0.977500
TENET,AvgL,2.000000,2.105000
TENET,AvgT,2.000000,5.110000
TENET,FDR,5.000000,0.034429
TENET,TPR,5.000000,1.000000
TENET,AvgL,5.000000,1.310000
TENET,AvgT,5.000000,4.660000
TSTAGEWISE,FDR,0.100000,0.005000
TSTAGEWISE,TPR,0.100000,0.002500
TSTAGEWISE,AvgL,0.100000,2.780000
TSTAGEWISE,AvgT,0.100000,3.605000
TSTAGEWISE,FDR,0.200000,0.033667
TSTAGEWISE,TPR,0.200000,0.023000
TSTAGEWISE,AvgL,0.200000,4.955000
TSTAGEWISE,AvgT,0.200000,3.545000
TSTAGEWISE,FDR,0.300000,0.031833
TSTAGEWISE,TPR,0.300000,0.056500
TSTAGEWISE,AvgL,0.300000,6.420000
TSTAGEWISE,AvgT,0.300000,3.750000
TSTAGEWISE,FDR,0.400000,0.036226
TSTAGEWISE,TPR,0.400000,0.146000
TSTAGEWISE,AvgL,0.400000,7.200000
TSTAGEWISE,AvgT,0.400000,4.490000
TSTAGEWISE,FDR,0.500000,0.035832
TSTAGEWISE,TPR,0.500000,0.251000
TSTAGEWISE,AvgL,0.500000,7.150000
TSTAGEWISE,AvgT,0.500000,5.350000
TSTAGEWISE,FDR,0.600000,0.038286
TSTAGEWISE,TPR,0.600000,0.386000
TSTAGEWISE,AvgL,0.600000,6.970000
TSTAGEWISE,AvgT,0.600000,6.460000
TSTAGEWISE,FDR,0.700000,0.054634
TSTAGEWISE,TPR,0.700000,0.506500
TSTAGEWISE,AvgL,0.700000,5.980000
TSTAGEWISE,AvgT,0.700000,6.560000
TSTAGEWISE,FDR,0.800000,0.048940
TSTAGEWISE,TPR,0.800000,0.596500
TSTAGEWISE,AvgL,0.800000,5.670000
TSTAGEWISE,AvgT,0.800000,7.135000
TSTAGEWISE,FDR,0.900000,0.045255
TSTAGEWISE,TPR,0.900000,0.696000
TSTAGEWISE,AvgL,0.900000,5.045000
TSTAGEWISE,AvgT,0.900000,7.185000
TSTAGEWISE,FDR,1.000000,0.055500
TSTAGEWISE,TPR,1.000000,0.771500
TSTAGEWISE,AvgL,1.000000,4.180000
TSTAGEWISE,AvgT,1.000000,6.505000
TSTAGEWISE,FDR,1.100000,0.045959
TSTAGEWISE,TPR,1.100000,0.808000
TSTAGEWISE,AvgL,1.100000,3.735000
TSTAGEWISE,AvgT,1.100000,6.440000
TSTAGEWISE,FDR,1.200000,0.054832
