solver,metric,tFDR,value
TREX-DA+BT: TOMP,Avg_T,0.350000,7.730000
TREX-DA+BT: TOMP,FDR,0.400000,0.120185
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.118134
TREX-DA+BT: TOMP,TPR,0.400000,0.972000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.072403
TREX-DA+BT: TOMP,Avg_L,0.400000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.795000
TREX-DA+BT: TOMP,FDR,0.450000,0.126381
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.119362
TREX-DA+BT: TOMP,TPR,0.450000,0.975000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.080044
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,7.775000
TREX-DA+BT: TOMP,FDR,0.500000,0.138661
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.117951
TREX-DA+BT: TOMP,TPR,0.500000,0.973000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.097563
TREX-DA+BT: TOMP,Avg_L,0.500000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.900000
