solver,metric,Rho,value
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.064652
TREX-DA+BT: TOMP,Avg_L,0.300000,2.285000
TREX-DA+BT: TOMP,Avg_T,0.300000,6.620000
TREX-DA+BT: TOMP,FDR,0.400000,0.005000
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.028503
TREX-DA+BT: TOMP,TPR,0.400000,0.993000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.046495
TREX-DA+BT: TOMP,Avg_L,0.400000,2.255000
TREX-DA+BT: TOMP,Avg_T,0.400000,6.700000
TREX-DA+BT: TOMP,FDR,0.500000,0.002500
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.020310
TREX-DA+BT: TOMP,TPR,0.500000,0.988000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.068406
TREX-DA+BT: TOMP,Avg_L,0.500000,2.275000
TREX-DA+BT: TOMP,Avg_T,0.500000,6.810000
TREX-DA+BT: TOMP,FDR,0.600000,0.006667
TREX-DA+BT: TOMP,sd_FDR,0.600000,0.032742
TREX-DA+BT: TOMP,TPR,0.600000,0.996000
TREX-DA+BT: TOMP,sd_TPR,0.600000,0.039899
TREX-DA+BT: TOMP,Avg_L,0.600000,2.270000
TREX-DA+BT: TOMP,Avg_T,0.600000,6.690000
TREX-DA+BT: TOMP,FDR,0.700000,0.002500
TREX-DA+BT: TOMP,sd_FDR,0.700000,0.020310
TREX-DA+BT: TOMP,TPR,0.700000,0.996000
TREX-DA+BT: TOMP,sd_TPR,0.700000,0.034496
TREX-DA+BT: TOMP,Avg_L,0.700000,2.245000
TREX-DA+BT: TOMP,Avg_T,0.700000,6.925000
TREX-DA+BT: TOMP,FDR,0.800000,0.007333
TREX-DA+BT: TOMP,sd_FDR,0.800000,0.036171
TREX-DA+BT: TOMP,TPR,0.800000,0.986000
TREX-DA+BT: TOMP,sd_TPR,0.800000,0.061831
TREX-DA+BT: TOMP,Avg_L,0.800000,2.220000
TREX-DA+BT: TOMP,Avg_T,0.800000,7.145000
TREX-DA+BT: TOMP,FDR,0.900000,0.025000
TREX-DA+BT: TOMP,sd_FDR,0.900000,0.075596
TREX-DA+BT: TOMP,TPR,0.900000,0.933000
TREX-DA+BT: TOMP,sd_TPR,0.900000,0.115663
TREX-DA+BT: TOMP,Avg_L,0.900000,2.370000
TREX-DA+BT: TOMP,Avg_T,0.900000,7.475000
