solver,metric,snr,value
PERMUTATION_ONDEMAND,AvgL,0.300000,6.800000
PERMUTATION_ONDEMAND,AvgT,0.300000,5.100000
PERMUTATION_ONDEMAND,FDR,0.400000,0.025000
PERMUTATION_ONDEMAND,TPR,0.400000,0.230000
PERMUTATION_ONDEMAND,AvgL,0.400000,6.400000
PERMUTATION_ONDEMAND,AvgT,0.400000,4.000000
PERMUTATION_ONDEMAND,FDR,0.500000,0.045000
PERMUTATION_ONDEMAND,TPR,0.500000,0.220000
PERMUTATION_ONDEMAND,AvgL,0.500000,7.900000
PERMUTATION_ONDEMAND,AvgT,0.500000,6.600000
PERMUTATION_ONDEMAND,FDR,0.600000,0.107500
PERMUTATION_ONDEMAND,TPR,0.600000,0.340000
PERMUTATION_ONDEMAND,AvgL,0.600000,7.400000
PERMUTATION_ONDEMAND,AvgT,0.600000,7.200000
PERMUTATION_ONDEMAND,FDR,0.700000,0.045000
PERMUTATION_ONDEMAND,TPR,0.700000,0.430000
PERMUTATION_ONDEMAND,AvgL,0.700000,6.200000
PERMUTATION_ONDEMAND,AvgT,0.700000,6.000000
PERMUTATION_ONDEMAND,FDR,0.800000,0.083225
PERMUTATION_ONDEMAND,TPR,0.800000,0.540000
PERMUTATION_ONDEMAND,AvgL,0.800000,5.000000
PERMUTATION_ONDEMAND,AvgT,0.800000,6.400000
PERMUTATION_ONDEMAND,FDR,0.900000,0.052063
PERMUTATION_ONDEMAND,TPR,0.900000,0.660000
PERMUTATION_ONDEMAND,AvgL,0.900000,4.800000
PERMUTATION_ONDEMAND,AvgT,0.900000,21.600000
PERMUTATION_ONDEMAND,FDR,1.000000,0.042702
PERMUTATION_ONDEMAND,TPR,1.000000,0.740000
PERMUTATION_ONDEMAND,AvgL,1.000000,4.000000
PERMUTATION_ONDEMAND,AvgT,1.000000,6.500000
PERMUTATION_ONDEMAND,FDR,1.100000,0.072273
PERMUTATION_ONDEMAND,TPR,1.100000,0.860000
PERMUTATION_ONDEMAND,AvgL,1.100000,2.500000
PERMUTATION_ONDEMAND,AvgT,1.100000,4.700000
PERMUTATION_ONDEMAND,FDR,1.200000,0.044091
PERMUTATION_ONDEMAND,TPR,1.200000,0.830000
PERMUTATION_ONDEMAND,AvgL,1.200000,3.200000
PERMUTATION_ONDEMAND,AvgT,1.200000,19.700000
PERMUTATION_ONDEMAND,FDR,1.300000,0.060682
PERMUTATION_ONDEMAND,TPR,1.300000,0.850000
PERMUTATION_ONDEMAND,AvgL,1.300000,3.700000
PERMUTATION_ONDEMAND,AvgT,1.300000,9.400000
PERMUTATION_ONDEMAND,FDR,1.400000,0.093961
PERMUTATION_ONDEMAND,TPR,1.400000,0.920000
PERMUTATION_ONDEMAND,AvgL,1.400000,3.300000
PERMUTATION_ONDEMAND,AvgT,1.400000,7.900000
PERMUTATION_ONDEMAND,FDR,1.500000,0.035758
PERMUTATION_ONDEMAND,TPR,1.500000,0.940000
PERMUTATION_ONDEMAND,AvgL,1.500000,2.100000
PERMUTATION_ONDEMAND,AvgT,1.500000,8.600000
PERMUTATION_ONDEMAND,FDR,1.600000,0.074935
