solver,metric,snr,value
Rademacher,AvgT,2.000000,6.000000
Rademacher,FDR,5.000000,0.036364
Rademacher,TPR,5.000000,1.000000
Rademacher,AvgL,5.000000,1.300000
Rademacher,AvgT,5.000000,6.100000
StudentT_df3,FDR,0.100000,0.000000
StudentT_df3,TPR,0.100000,0.000000
StudentT_df3,AvgL,0.100000,1.600000
StudentT_df3,AvgT,0.100000,6.000000
StudentT_df3,FDR,0.200000,0.000000
StudentT_df3,TPR,0.200000,0.010000
StudentT_df3,AvgL,0.200000,7.700000
StudentT_df3,AvgT,0.200000,4.400000
StudentT_df3,FDR,0.300000,0.050000
StudentT_df3,TPR,0.300000,0.030000
StudentT_df3,AvgL,0.300000,6.300000
StudentT_df3,AvgT,0.300000,5.100000
StudentT_df3,FDR,0.400000,0.033333
StudentT_df3,TPR,0.400000,0.130000
StudentT_df3,AvgL,0.400000,6.000000
StudentT_df3,AvgT,0.400000,5.300000
StudentT_df3,FDR,0.500000,0.058333
StudentT_df3,TPR,0.500000,0.180000
StudentT_df3,AvgL,0.500000,6.800000
StudentT_df3,AvgT,0.500000,6.000000
StudentT_df3,FDR,0.600000,0.058333
StudentT_df3,TPR,0.600000,0.240000
StudentT_df3,AvgL,0.600000,5.200000
StudentT_df3,AvgT,0.600000,5.300000
StudentT_df3,FDR,0.700000,0.020000
StudentT_df3,TPR,0.700000,0.440000
StudentT_df3,AvgL,0.700000,4.700000
StudentT_df3,AvgT,0.700000,7.600000
StudentT_df3,FDR,0.800000,0.047500
StudentT_df3,TPR,0.800000,0.700000
StudentT_df3,AvgL,0.800000,4.400000
StudentT_df3,AvgT,0.800000,7.500000
StudentT_df3,FDR,0.900000,0.014286
StudentT_df3,TPR,0.900000,0.700000
StudentT_df3,AvgL,0.900000,3.800000
StudentT_df3,AvgT,0.900000,6.400000
StudentT_df3,FDR,1.000000,0.039293
StudentT_df3,TPR,1.000000,0.910000
StudentT_df3,AvgL,1.000000,2.500000
StudentT_df3,AvgT,1.000000,6.700000
StudentT_df3,FDR,1.100000,0.000000
StudentT_df3,TPR,1.100000,0.940000
StudentT_df3,AvgL,1.100000,1.800000
StudentT_df3,AvgT,1.100000,6.000000
StudentT_df3,FDR,1.200000,0.000000
StudentT_df3,TPR,1.200000,0.980000
StudentT_df3,AvgL,1.200000,1.800000
StudentT_df3,AvgT,1.200000,5.700000
StudentT_df3,FDR,1.300000,0.009091
StudentT_df3,TPR,1.300000,1.000000
StudentT_df3,AvgL,1.300000,1.900000
StudentT_df3,AvgT,1.300000,5.900000
StudentT_df3,FDR,1.400000,0.009091
StudentT_df3,TPR,1.400000,0.990000
StudentT_df3,AvgL,1.400000,1.600000
StudentT_df3,AvgT,1.400000,6.000000
StudentT_df3,FDR,1.500000,0.016667
StudentT_df3,TPR,1.500000,1.000000
StudentT_df3,AvgL,1.500000,1.200000
StudentT_df3,AvgT,1.500000,5.800000
StudentT_df3,FDR,1.600000,0.036364
StudentT_df3,TPR,1.600000,1.000000
StudentT_df3,AvgL,1.600000,1.600000
StudentT_df3,AvgT,1.600000,4.600000
StudentT_df3,FDR,1.700000,0.034848
StudentT_df3,TPR,1.700000,1.000000
StudentT_df3,AvgL,1.700000,1.300000
StudentT_df3,AvgT,1.700000,5.800000
StudentT_df3,FDR,1.800000,0.059441
StudentT_df3,TPR,1.800000,1.000000
StudentT_df3,AvgL,1.800000,1.200000
StudentT_df3,AvgT,1.800000,5.700000
StudentT_df3,FDR,1.900000,0.027273
StudentT_df3,TPR,1.900000,1.000000
StudentT_df3,AvgL,1.900000,1.200000
StudentT_df3,AvgT,1.900000,5.900000
StudentT_df3,FDR,2.000000,0.027273
StudentT_df3,TPR,2.000000,1.000000
StudentT_df3,AvgL,2.000000,1.200000
StudentT_df3,AvgT,2.000000,6.000000
StudentT_df3,FDR,5.000000,0.036364
StudentT_df3,TPR,5.000000,1.000000
StudentT_df3,AvgL,5.000000,1.200000
StudentT_df3,AvgT,5.000000,5.800000
StudentT_df5,FDR,0.100000,0.000000
StudentT_df5,TPR,0.100000,0.000000
StudentT_df5,AvgL,0.100000,1.600000
StudentT_df5,AvgT,0.100000,5.600000
StudentT_df5,FDR,0.200000,0.000000
StudentT_df5,TPR,0.200000,0.000000
StudentT_df5,AvgL,0.200000,7.600000
StudentT_df5,AvgT,0.200000,4.500000
StudentT_df5,FDR,0.300000,0.050000
StudentT_df5,TPR,0.300000,0.030000
StudentT_df5,AvgL,0.300000,6.000000
StudentT_df5,AvgT,0.300000,4.700000
StudentT_df5,FDR,0.400000,0.033333
StudentT_df5,TPR,0.400000,0.120000
StudentT_df5,AvgL,0.400000,8.100000
StudentT_df5,AvgT,0.400000,6.000000
StudentT_df5,FDR,0.500000,0.050000
StudentT_df5,TPR,0.500000,0.190000
StudentT_df5,AvgL,0.500000,6.500000
StudentT_df5,AvgT,0.500000,5.000000
StudentT_df5,FDR,0.600000,0.058333
StudentT_df5,TPR,0.600000,0.260000
StudentT_df5,AvgL,0.600000,5.500000
StudentT_df5,AvgT,0.600000,6.300000
StudentT_df5,FDR,0.700000,0.016667
StudentT_df5,TPR,0.700000,0.440000
StudentT_df5,AvgL,0.700000,4.600000
StudentT_df5,AvgT,0.700000,6.500000
StudentT_df5,FDR,0.800000,0.051389
StudentT_df5,TPR,0.800000,0.700000
StudentT_df5,AvgL,0.800000,4.500000
StudentT_df5,AvgT,0.800000,8.500000
StudentT_df5,FDR,0.900000,0.025397
StudentT_df5,TPR,0.900000,0.740000
StudentT_df5,AvgL,0.900000,3.900000
StudentT_df5,AvgT,0.900000,6.200000
StudentT_df5,FDR,1.000000,0.021111
StudentT_df5,TPR,1.000000,0.910000
StudentT_df5,AvgL,1.000000,2.800000
StudentT_df5,AvgT,1.000000,5.900000
