solver,metric,tFDR,value
TREX-DA+BT: TOMP,Avg_L,0.300000,1.040000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.605000
TREX-DA+BT: TOMP,FDR,0.350000,0.109262
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.124687
TREX-DA+BT: TOMP,TPR,0.350000,0.953000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.126773
TREX-DA+BT: TOMP,Avg_L,0.350000,1.020000
TREX-DA+BT: TOMP,Avg_T,0.350000,7.760000
TREX-DA+BT: TOMP,FDR,0.400000,0.127315
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.130237
TREX-DA+BT: TOMP,TPR,0.400000,0.956000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.106398
TREX-DA+BT: TOMP,Avg_L,0.400000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.825000
TREX-DA+BT: TOMP,FDR,0.450000,0.141714
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.136798
TREX-DA+BT: TOMP,TPR,0.450000,0.959000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.090332
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,8.090000
TREX-DA+BT: TOMP,FDR,0.500000,0.150260
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.141518
TREX-DA+BT: TOMP,TPR,0.500000,0.938000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.122602
TREX-DA+BT: TOMP,Avg_L,0.500000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.500000,7.990000
