solver,metric,tFDR,value
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.152555
TREX-DA+BT: TOMP,TPR,0.200000,0.939000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.147607
TREX-DA+BT: TOMP,Avg_L,0.200000,1.105000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.150000
TREX-DA+BT: TOMP,FDR,0.250000,0.153161
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.138835
TREX-DA+BT: TOMP,TPR,0.250000,0.949000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.129936
TREX-DA+BT: TOMP,Avg_L,0.250000,1.060000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.185000
TREX-DA+BT: TOMP,FDR,0.300000,0.202472
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.151566
TREX-DA+BT: TOMP,TPR,0.300000,0.954000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.105545
TREX-DA+BT: TOMP,Avg_L,0.300000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.350000
TREX-DA+BT: TOMP,FDR,0.350000,0.261561
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.157852
TREX-DA+BT: TOMP,TPR,0.350000,0.939000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.161895
TREX-DA+BT: TOMP,Avg_L,0.350000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.350000,8.095000
TREX-DA+BT: TOMP,FDR,0.400000,0.266946
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.149991
TREX-DA+BT: TOMP,TPR,0.400000,0.939000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.128693
TREX-DA+BT: TOMP,Avg_L,0.400000,1.015000
TREX-DA+BT: TOMP,Avg_T,0.400000,8.305000
TREX-DA+BT: TOMP,FDR,0.450000,0.266895
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.155923
TREX-DA+BT: TOMP,TPR,0.450000,0.949000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.104179
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,8.415000
TREX-DA+BT: TOMP,FDR,0.500000,0.290165
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.149176
TREX-DA+BT: TOMP,TPR,0.500000,0.954000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.093422
TREX-DA+BT: TOMP,Avg_L,0.500000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.500000,8.330000
