solver,metric,tFDR,value
TREX-DA+BT: TOMP,Avg_T,0.300000,7.385000
TREX-DA+BT: TOMP,FDR,0.350000,0.189264
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.156479
TREX-DA+BT: TOMP,TPR,0.350000,0.936000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.172198
TREX-DA+BT: TOMP,Avg_L,0.350000,1.040000
TREX-DA+BT: TOMP,Avg_T,0.350000,7.820000
TREX-DA+BT: TOMP,FDR,0.400000,0.200429
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.152802
TREX-DA+BT: TOMP,TPR,0.400000,0.932000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.149290
TREX-DA+BT: TOMP,Avg_L,0.400000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.400000,8.155000
TREX-DA+BT: TOMP,FDR,0.450000,0.198319
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.142412
TREX-DA+BT: TOMP,TPR,0.450000,0.947000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.108859
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,8.075000
TREX-DA+BT: TOMP,FDR,0.500000,0.211609
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.148280
TREX-DA+BT: TOMP,TPR,0.500000,0.952000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.098715
TREX-DA+BT: TOMP,Avg_L,0.500000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.500000,8.095000
