solver,metric,Q,value
TREX-DA+BT: TOMP,sd_TPR,10.000000,0.149878
TREX-DA+BT: TOMP,Avg_L,10.000000,1.305000
TREX-DA+BT: TOMP,Avg_T,10.000000,7.140000
TREX-DA+BT: TOMP,FDR,15.000000,0.120881
TREX-DA+BT: TOMP,sd_FDR,15.000000,0.147279
TREX-DA+BT: TOMP,TPR,15.000000,0.915000
TREX-DA+BT: TOMP,sd_TPR,15.000000,0.165869
TREX-DA+BT: TOMP,Avg_L,15.000000,1.285000
TREX-DA+BT: TOMP,Avg_T,15.000000,7.380000
TREX-DA+BT: TOMP,FDR,20.000000,0.106532
TREX-DA+BT: TOMP,sd_FDR,20.000000,0.142457
TREX-DA+BT: TOMP,TPR,20.000000,0.919000
TREX-DA+BT: TOMP,sd_TPR,20.000000,0.161771
TREX-DA+BT: TOMP,Avg_L,20.000000,1.275000
TREX-DA+BT: TOMP,Avg_T,20.000000,7.545000
TREX-DA+BT: TOMP,FDR,25.000000,0.109869
TREX-DA+BT: TOMP,sd_FDR,25.000000,0.124106
TREX-DA+BT: TOMP,TPR,25.000000,0.899000
TREX-DA+BT: TOMP,sd_TPR,25.000000,0.166546
TREX-DA+BT: TOMP,Avg_L,25.000000,1.365000
TREX-DA+BT: TOMP,Avg_T,25.000000,7.420000
TREX-DA+BT: TOMP,FDR,30.000000,0.102897
TREX-DA+BT: TOMP,sd_FDR,30.000000,0.133627
TREX-DA+BT: TOMP,TPR,30.000000,0.912000
TREX-DA+BT: TOMP,sd_TPR,30.000000,0.154841
TREX-DA+BT: TOMP,Avg_L,30.000000,1.350000
TREX-DA+BT: TOMP,Avg_T,30.000000,7.520000
TREX-DA+BT: TOMP,FDR,35.000000,0.121167
TREX-DA+BT: TOMP,sd_FDR,35.000000,0.145280
TREX-DA+BT: TOMP,TPR,35.000000,0.905000
TREX-DA+BT: TOMP,sd_TPR,35.000000,0.183695
TREX-DA+BT: TOMP,Avg_L,35.000000,1.420000
TREX-DA+BT: TOMP,Avg_T,35.000000,7.580000
TREX-DA+BT: TOMP,FDR,40.000000,0.096163
TREX-DA+BT: TOMP,sd_FDR,40.000000,0.132969
TREX-DA+BT: TOMP,TPR,40.000000,0.907000
TREX-DA+BT: TOMP,sd_TPR,40.000000,0.179197
TREX-DA+BT: TOMP,Avg_L,40.000000,1.530000
TREX-DA+BT: TOMP,Avg_T,40.000000,7.605000
TREX-DA+BT: TOMP,FDR,45.000000,0.083268
TREX-DA+BT: TOMP,sd_FDR,45.000000,0.133278
TREX-DA+BT: TOMP,TPR,45.000000,0.915000
TREX-DA+BT: TOMP,sd_TPR,45.000000,0.163427
TREX-DA+BT: TOMP,Avg_L,45.000000,1.770000
TREX-DA+BT: TOMP,Avg_T,45.000000,7.605000
TREX-DA+BT: TOMP,FDR,50.000000,0.093125
TREX-DA+BT: TOMP,sd_FDR,50.000000,0.128809
TREX-DA+BT: TOMP,TPR,50.000000,0.899000
TREX-DA+BT: TOMP,sd_TPR,50.000000,0.165335
TREX-DA+BT: TOMP,Avg_L,50.000000,1.810000
TREX-DA+BT: TOMP,Avg_T,50.000000,7.740000
