solver,metric,tFDR,value
TREX-DA: TOMP,Avg_L,0.200000,1.880000
TREX-DA: TOMP,Avg_T,0.200000,7.840000
TREX-DA: TOMP,FDR,0.250000,0.042833
TREX-DA: TOMP,sd_FDR,0.250000,0.092374
TREX-DA: TOMP,TPR,0.250000,0.952000
TREX-DA: TOMP,sd_TPR,0.250000,0.106549
TREX-DA: TOMP,Avg_L,0.250000,1.490000
TREX-DA: TOMP,Avg_T,0.250000,7.340000
TREX-DA: TOMP,FDR,0.300000,0.085202
TREX-DA: TOMP,sd_FDR,0.300000,0.141636
TREX-DA: TOMP,TPR,0.300000,0.925000
TREX-DA: TOMP,sd_TPR,0.300000,0.162193
TREX-DA: TOMP,Avg_L,0.300000,1.040000
TREX-DA: TOMP,Avg_T,0.300000,7.570000
TREX-DA: TOMP,FDR,0.350000,0.077976
TREX-DA: TOMP,sd_FDR,0.350000,0.131517
TREX-DA: TOMP,TPR,0.350000,0.942000
TREX-DA: TOMP,sd_TPR,0.350000,0.132377
TREX-DA: TOMP,Avg_L,0.350000,1.020000
TREX-DA: TOMP,Avg_T,0.350000,7.780000
TREX-DA: TOMP,FDR,0.400000,0.084190
TREX-DA: TOMP,sd_FDR,0.400000,0.122397
TREX-DA: TOMP,TPR,0.400000,0.958000
TREX-DA: TOMP,sd_TPR,0.400000,0.097383
TREX-DA: TOMP,Avg_L,0.400000,1.015000
TREX-DA: TOMP,Avg_T,0.400000,7.835000
TREX-DA: TOMP,FDR,0.450000,0.086405
TREX-DA: TOMP,sd_FDR,0.450000,0.113813
TREX-DA: TOMP,TPR,0.450000,0.972000
TREX-DA: TOMP,sd_TPR,0.450000,0.082766
TREX-DA: TOMP,Avg_L,0.450000,1.000000
TREX-DA: TOMP,Avg_T,0.450000,7.860000
TREX-DA: TOMP,FDR,0.500000,0.113452
TREX-DA: TOMP,sd_FDR,0.500000,0.114330
TREX-DA: TOMP,TPR,0.500000,0.966000
TREX-DA: TOMP,sd_TPR,0.500000,0.106304
TREX-DA: TOMP,Avg_L,0.500000,1.005000
TREX-DA: TOMP,Avg_T,0.500000,7.830000
