solver,support_type,metric,SNR,Rho,value
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.700000,0.002000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.700000,0.017248
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.700000,0.016667
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.700000,0.113322
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.800000,0.005000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.800000,0.024039
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.800000,0.061667
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.800000,0.238826
TREX-DA+NN: TAFS,Random,mean_TPP,0.100000,0.900000,0.004000
TREX-DA+NN: TAFS,Random,sd_TPP,0.100000,0.900000,0.019645
TREX-DA+NN: TAFS,Random,mean_FDP,0.100000,0.900000,0.107500
TREX-DA+NN: TAFS,Random,sd_FDP,0.100000,0.900000,0.308496
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.300000,0.002000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.300000,0.019950
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.400000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.500000,0.000000
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.500000,0.005000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.500000,0.070711
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.600000,0.002000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.600000,0.019950
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.700000,0.010000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.700000,0.034728
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.700000,0.028333
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.700000,0.133783
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.800000,0.027500
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.800000,0.057535
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.800000,0.150750
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.800000,0.321695
TREX-DA+NN: TAFS,Random,mean_TPP,0.200000,0.900000,0.030000
TREX-DA+NN: TAFS,Random,sd_TPP,0.200000,0.900000,0.057590
TREX-DA+NN: TAFS,Random,mean_FDP,0.200000,0.900000,0.308333
TREX-DA+NN: TAFS,Random,sd_FDP,0.200000,0.900000,0.425493
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.100000,0.171000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.100000,0.256883
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.100000,0.022458
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.100000,0.075786
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.200000,0.172500
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.200000,0.247386
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.200000,0.023472
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.200000,0.072619
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.300000,0.194500
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.300000,0.271826
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.300000,0.035483
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.300000,0.109100
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.400000,0.188500
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.400000,0.251464
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.400000,0.035544
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.400000,0.092681
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.500000,0.180000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.500000,0.256768
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.500000,0.031548
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.500000,0.085205
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.600000,0.178000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.600000,0.255819
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.600000,0.044712
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.600000,0.108534
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.700000,0.192000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.700000,0.219263
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.700000,0.104185
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.700000,0.195319
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.800000,0.270000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.800000,0.178492
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.800000,0.263810
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.800000,0.253100
TREX-DA+NN: TAFS,Random,mean_TPP,0.500000,0.900000,0.195000
TREX-DA+NN: TAFS,Random,sd_TPP,0.500000,0.900000,0.142395
TREX-DA+NN: TAFS,Random,mean_FDP,0.500000,0.900000,0.524671
TREX-DA+NN: TAFS,Random,sd_FDP,0.500000,0.900000,0.296177
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.100000,0.844000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.100000,0.187456
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.100000,0.056097
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.100000,0.071434
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.200000,0.850000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.200000,0.177928
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.200000,0.060971
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.200000,0.079887
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.300000,0.882000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.300000,0.149290
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.300000,0.072398
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.300000,0.082693
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.400000,0.876000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.400000,0.158270
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.400000,0.072391
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.400000,0.079856
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.500000,0.874000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.500000,0.165411
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.500000,0.070581
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.500000,0.082073
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.600000,0.850500
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.600000,0.165033
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.600000,0.087818
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.600000,0.092800
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.700000,0.808000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.700000,0.183588
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.700000,0.126220
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.700000,0.103539
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.800000,0.721000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.800000,0.172067
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.800000,0.199599
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.800000,0.137660
TREX-DA+NN: TAFS,Random,mean_TPP,1.000000,0.900000,0.503000
TREX-DA+NN: TAFS,Random,sd_TPP,1.000000,0.900000,0.182641
TREX-DA+NN: TAFS,Random,mean_FDP,1.000000,0.900000,0.409039
TREX-DA+NN: TAFS,Random,sd_FDP,1.000000,0.900000,0.183038
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.100000,0.963000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.100000,0.093674
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.100000,0.083806
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.100000,0.072082
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.200000,0.963500
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.200000,0.081554
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.200000,0.088939
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.200000,0.068087
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.300000,0.987000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.300000,0.047352
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.300000,0.108996
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.300000,0.067712
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.400000,0.986000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.400000,0.048120
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.400000,0.106558
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.400000,0.066278
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.500000,0.983000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.500000,0.046061
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.500000,0.108066
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.500000,0.072045
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.600000,0.972000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.600000,0.054136
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.600000,0.106181
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.600000,0.069591
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.700000,0.954500
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.700000,0.069309
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.700000,0.108626
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.700000,0.074789
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.800000,0.895000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.800000,0.110162
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.800000,0.157035
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.800000,0.100729
TREX-DA+NN: TAFS,Random,mean_TPP,2.000000,0.900000,0.715000
TREX-DA+NN: TAFS,Random,sd_TPP,2.000000,0.900000,0.151955
TREX-DA+NN: TAFS,Random,mean_FDP,2.000000,0.900000,0.307636
TREX-DA+NN: TAFS,Random,sd_FDP,2.000000,0.900000,0.145620
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.100000,0.963500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.100000,0.091979
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.100000,0.091185
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.100000,0.073758
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.200000,0.966000
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.200000,0.077291
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.200000,0.092006
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.200000,0.073494
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.300000,0.984500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.300000,0.043810
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.300000,0.110743
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.300000,0.067161
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.400000,0.971000
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.400000,0.055447
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.400000,0.111330
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.400000,0.066228
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.500000,0.966500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.500000,0.060382
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.500000,0.107797
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.500000,0.065355
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.600000,0.950500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.600000,0.075686
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.600000,0.119543
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.600000,0.067656
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.700000,0.942500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.700000,0.092120
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.700000,0.111834
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.700000,0.060517
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.800000,0.927500
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.800000,0.098193
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.800000,0.130810
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.800000,0.075588
TREX-DA+NN: TAFS,Random,mean_TPP,5.000000,0.900000,0.820000
TREX-DA+NN: TAFS,Random,sd_TPP,5.000000,0.900000,0.128384
TREX-DA+NN: TAFS,Random,mean_FDP,5.000000,0.900000,0.245191
TREX-DA+NN: TAFS,Random,sd_FDP,5.000000,0.900000,0.121422
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.400000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.500000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.700000,0.000500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.700000,0.007071
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.700000,0.005000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.700000,0.070711
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.800000,0.003500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.800000,0.018424
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.800000,0.045000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.800000,0.201689
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.100000,0.900000,0.004000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.100000,0.900000,0.019645
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.100000,0.900000,0.120000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.100000,0.900000,0.317971
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.100000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.200000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.300000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.400000,0.000500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.400000,0.007071
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.400000,0.002500
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.400000,0.035355
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.500000,0.001000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.500000,0.014142
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.500000,0.001667
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.500000,0.023570
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.600000,0.000000
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.700000,0.007000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.700000,0.032500
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.700000,0.012500
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.700000,0.105591
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.800000,0.019000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.800000,0.048485
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.800000,0.093333
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.800000,0.279407
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.200000,0.900000,0.020500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.200000,0.900000,0.048389
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.200000,0.900000,0.325833
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.200000,0.900000,0.441132
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.100000,0.133000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.100000,0.213162
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.100000,0.021001
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.100000,0.073649
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.200000,0.124500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.200000,0.215131
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.200000,0.015780
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.200000,0.063396
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.300000,0.147000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.300000,0.234448
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.300000,0.022161
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.300000,0.098453
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.400000,0.134000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.400000,0.222241
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.400000,0.015679
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.400000,0.062260
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.500000,0.141000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.500000,0.220595
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.500000,0.025417
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.500000,0.081853
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.600000,0.135500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.600000,0.221438
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.600000,0.033776
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.600000,0.116216
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.700000,0.157000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.700000,0.209212
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.700000,0.069621
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.700000,0.149109
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.800000,0.224500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.800000,0.174073
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.800000,0.246028
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.800000,0.267585
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,0.500000,0.900000,0.166000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,0.500000,0.900000,0.132407
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,0.500000,0.900000,0.585268
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,0.500000,0.900000,0.274887
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.100000,0.845500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.100000,0.185883
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.100000,0.044909
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.100000,0.073228
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.200000,0.835500
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.200000,0.209306
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.200000,0.047745
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.200000,0.072541
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.300000,0.880000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.300000,0.193876
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.300000,0.056371
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.300000,0.073797
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.400000,0.882000
TREX-DA+NN: TOMP,CappedSpread,sd_TPP,1.000000,0.400000,0.186682
TREX-DA+NN: TOMP,CappedSpread,mean_FDP,1.000000,0.400000,0.056763
TREX-DA+NN: TOMP,CappedSpread,sd_FDP,1.000000,0.400000,0.069980
TREX-DA+NN: TOMP,CappedSpread,mean_TPP,1.000000,0.500000,0.879000
