solver,metric,Rho,value
TREX-DA: TOMP,Avg_T,0.600000,6.240000
TREX-DA: TOMP,FDR,0.700000,0.080655
TREX-DA: TOMP,sd_FDR,0.700000,0.126483
TREX-DA: TOMP,TPR,0.700000,0.947000
TREX-DA: TOMP,sd_TPR,0.700000,0.153325
TREX-DA: TOMP,Avg_L,0.700000,1.380000
TREX-DA: TOMP,Avg_T,0.700000,6.340000
TREX-DA: TOMP,FDR,0.800000,0.089583
TREX-DA: TOMP,sd_FDR,0.800000,0.133428
TREX-DA: TOMP,TPR,0.800000,0.937000
TREX-DA: TOMP,sd_TPR,0.800000,0.129285
TREX-DA: TOMP,Avg_L,0.800000,1.280000
TREX-DA: TOMP,Avg_T,0.800000,6.455000
TREX-DA: TOMP,FDR,0.900000,0.181637
TREX-DA: TOMP,sd_FDR,0.900000,0.168579
TREX-DA: TOMP,TPR,0.900000,0.851000
TREX-DA: TOMP,sd_TPR,0.900000,0.173637
TREX-DA: TOMP,Avg_L,0.900000,1.250000
TREX-DA: TOMP,Avg_T,0.900000,6.450000
