solver,metric,Rho,value
TREX-DA: TOMP,FDR,0.600000,0.036833
TREX-DA: TOMP,sd_FDR,0.600000,0.078764
TREX-DA: TOMP,TPR,0.600000,0.979000
TREX-DA: TOMP,sd_TPR,0.600000,0.096985
TREX-DA: TOMP,Avg_L,0.600000,1.375000
TREX-DA: TOMP,Avg_T,0.600000,6.965000
TREX-DA: TOMP,FDR,0.700000,0.040125
TREX-DA: TOMP,sd_FDR,0.700000,0.090850
TREX-DA: TOMP,TPR,0.700000,0.966000
TREX-DA: TOMP,sd_TPR,0.700000,0.104396
TREX-DA: TOMP,Avg_L,0.700000,1.200000
TREX-DA: TOMP,Avg_T,0.700000,6.755000
TREX-DA: TOMP,FDR,0.800000,0.069071
TREX-DA: TOMP,sd_FDR,0.800000,0.111197
TREX-DA: TOMP,TPR,0.800000,0.950000
TREX-DA: TOMP,sd_TPR,0.800000,0.116481
TREX-DA: TOMP,Avg_L,0.800000,1.130000
TREX-DA: TOMP,Avg_T,0.800000,6.780000
TREX-DA: TOMP,FDR,0.900000,0.171083
TREX-DA: TOMP,sd_FDR,0.900000,0.172166
TREX-DA: TOMP,TPR,0.900000,0.835000
TREX-DA: TOMP,sd_TPR,0.900000,0.184241
TREX-DA: TOMP,Avg_L,0.900000,1.145000
TREX-DA: TOMP,Avg_T,0.900000,7.360000
