solver,metric,Rho,value
TREX-DA: TOMP,sd_FDR,0.600000,0.032742
TREX-DA: TOMP,TPR,0.600000,1.000000
TREX-DA: TOMP,sd_TPR,0.600000,0.000000
TREX-DA: TOMP,Avg_L,0.600000,2.040000
TREX-DA: TOMP,Avg_T,0.600000,7.065000
TREX-DA: TOMP,FDR,0.700000,0.010167
TREX-DA: TOMP,sd_FDR,0.700000,0.043724
TREX-DA: TOMP,TPR,0.700000,0.998000
TREX-DA: TOMP,sd_TPR,0.700000,0.019950
TREX-DA: TOMP,Avg_L,0.700000,2.020000
TREX-DA: TOMP,Avg_T,0.700000,7.485000
TREX-DA: TOMP,FDR,0.800000,0.016208
TREX-DA: TOMP,sd_FDR,0.800000,0.055177
TREX-DA: TOMP,TPR,0.800000,0.994000
TREX-DA: TOMP,sd_TPR,0.800000,0.034203
TREX-DA: TOMP,Avg_L,0.800000,2.025000
TREX-DA: TOMP,Avg_T,0.800000,7.620000
TREX-DA: TOMP,FDR,0.900000,0.041333
TREX-DA: TOMP,sd_FDR,0.900000,0.091348
TREX-DA: TOMP,TPR,0.900000,0.967000
TREX-DA: TOMP,sd_TPR,0.900000,0.082126
TREX-DA: TOMP,Avg_L,0.900000,2.035000
TREX-DA: TOMP,Avg_T,0.900000,7.700000
