solver,metric,Rho,value
TREX-DA: TOMP,sd_FDR,0.400000,0.061749
TREX-DA: TOMP,TPR,0.400000,0.995000
TREX-DA: TOMP,sd_TPR,0.400000,0.031303
TREX-DA: TOMP,Avg_L,0.400000,2.525000
TREX-DA: TOMP,Avg_T,0.400000,7.585000
TREX-DA: TOMP,FDR,0.500000,0.010000
TREX-DA: TOMP,sd_FDR,0.500000,0.039680
TREX-DA: TOMP,TPR,0.500000,1.000000
TREX-DA: TOMP,sd_TPR,0.500000,0.000000
TREX-DA: TOMP,Avg_L,0.500000,2.100000
TREX-DA: TOMP,Avg_T,0.500000,7.585000
TREX-DA: TOMP,FDR,0.600000,0.010595
TREX-DA: TOMP,sd_FDR,0.600000,0.042812
TREX-DA: TOMP,TPR,0.600000,1.000000
TREX-DA: TOMP,sd_TPR,0.600000,0.000000
TREX-DA: TOMP,Avg_L,0.600000,2.040000
TREX-DA: TOMP,Avg_T,0.600000,7.480000
TREX-DA: TOMP,FDR,0.700000,0.010000
TREX-DA: TOMP,sd_FDR,0.700000,0.043055
TREX-DA: TOMP,TPR,0.700000,0.998000
TREX-DA: TOMP,sd_TPR,0.700000,0.019950
TREX-DA: TOMP,Avg_L,0.700000,2.015000
TREX-DA: TOMP,Avg_T,0.700000,7.510000
TREX-DA: TOMP,FDR,0.800000,0.017042
TREX-DA: TOMP,sd_FDR,0.800000,0.056181
TREX-DA: TOMP,TPR,0.800000,0.994000
TREX-DA: TOMP,sd_TPR,0.800000,0.034203
TREX-DA: TOMP,Avg_L,0.800000,2.020000
TREX-DA: TOMP,Avg_T,0.800000,7.615000
TREX-DA: TOMP,FDR,0.900000,0.041500
TREX-DA: TOMP,sd_FDR,0.900000,0.090071
TREX-DA: TOMP,TPR,0.900000,0.967000
TREX-DA: TOMP,sd_TPR,0.900000,0.082126
TREX-DA: TOMP,Avg_L,0.900000,2.025000
TREX-DA: TOMP,Avg_T,0.900000,7.710000
