solver,metric,tFDR,value
TREX-DA: TOMP,Avg_L,0.300000,1.025000
TREX-DA: TOMP,Avg_T,0.300000,7.425000
TREX-DA: TOMP,FDR,0.350000,0.106732
TREX-DA: TOMP,sd_FDR,0.350000,0.122538
TREX-DA: TOMP,TPR,0.350000,0.953000
TREX-DA: TOMP,sd_TPR,0.350000,0.125177
TREX-DA: TOMP,Avg_L,0.350000,1.025000
TREX-DA: TOMP,Avg_T,0.350000,7.600000
TREX-DA: TOMP,FDR,0.400000,0.129917
TREX-DA: TOMP,sd_FDR,0.400000,0.130882
TREX-DA: TOMP,TPR,0.400000,0.956000
TREX-DA: TOMP,sd_TPR,0.400000,0.104492
TREX-DA: TOMP,Avg_L,0.400000,1.015000
TREX-DA: TOMP,Avg_T,0.400000,7.755000
TREX-DA: TOMP,FDR,0.450000,0.142681
TREX-DA: TOMP,sd_FDR,0.450000,0.129671
TREX-DA: TOMP,TPR,0.450000,0.960000
TREX-DA: TOMP,sd_TPR,0.450000,0.089667
TREX-DA: TOMP,Avg_L,0.450000,1.005000
TREX-DA: TOMP,Avg_T,0.450000,8.175000
TREX-DA: TOMP,FDR,0.500000,0.150738
TREX-DA: TOMP,sd_FDR,0.500000,0.144402
TREX-DA: TOMP,TPR,0.500000,0.935000
TREX-DA: TOMP,sd_TPR,0.500000,0.134407
TREX-DA: TOMP,Avg_L,0.500000,1.005000
TREX-DA: TOMP,Avg_T,0.500000,8.140000
