solver,metric,Q,value
TREX-DA: TOMP,Avg_L,30.000000,1.490000
TREX-DA: TOMP,Avg_T,30.000000,6.240000
TREX-DA: TOMP,FDR,35.000000,0.047667
TREX-DA: TOMP,sd_FDR,35.000000,0.105754
TREX-DA: TOMP,TPR,35.000000,0.937000
TREX-DA: TOMP,sd_TPR,35.000000,0.135361
TREX-DA: TOMP,Avg_L,35.000000,1.765000
TREX-DA: TOMP,Avg_T,35.000000,7.440000
TREX-DA: TOMP,FDR,40.000000,0.055500
TREX-DA: TOMP,sd_FDR,40.000000,0.101525
TREX-DA: TOMP,TPR,40.000000,0.929000
TREX-DA: TOMP,sd_TPR,40.000000,0.137307
TREX-DA: TOMP,Avg_L,40.000000,1.915000
TREX-DA: TOMP,Avg_T,40.000000,7.590000
TREX-DA: TOMP,FDR,45.000000,0.048000
TREX-DA: TOMP,sd_FDR,45.000000,0.107942
TREX-DA: TOMP,TPR,45.000000,0.934000
TREX-DA: TOMP,sd_TPR,45.000000,0.139071
TREX-DA: TOMP,Avg_L,45.000000,2.010000
TREX-DA: TOMP,Avg_T,45.000000,7.770000
TREX-DA: TOMP,FDR,50.000000,0.051500
TREX-DA: TOMP,sd_FDR,50.000000,0.109491
TREX-DA: TOMP,TPR,50.000000,0.940000
TREX-DA: TOMP,sd_TPR,50.000000,0.123598
TREX-DA: TOMP,Avg_L,50.000000,1.965000
TREX-DA: TOMP,Avg_T,50.000000,7.845000
